iter	RMSE
4344	0.5513514513
4345	0.5513486239
4346	0.5513486239
4347	0.5513486239
4348	0.5513485999
4349	0.551348576
4350	0.551348576
4351	0.551348552
4352	0.551348552
4353	0.551348576
4354	0.5513482645
4355	0.5513482405
4356	0.5513482405
4357	0.5513482165
4358	0.5513482405
4359	0.5513481926
4360	0.5513481686
4361	0.5513481447
4362	0.5513481686
4363	0.5513481686
4364	0.5513481447
4365	0.5513481447
4366	0.5513481447
4367	0.5513480967
4368	0.5513480728
4369	0.5513480728
4370	0.5513480728
4371	0.5513480488
4372	0.5513480248
4373	0.5513480248
4374	0.5513480009
4375	0.5513480009
4376	0.5513480009
4377	0.5513479769
4378	0.551347953
4379	0.551347929
4380	0.551347929
4381	0.551347929
4382	0.551347929
4383	0.5513476175
4384	0.5513476175
4385	0.5513475456
4386	0.5513475456
4387	0.5513474977
4388	0.5513474977
4389	0.5513466351
4390	0.5513465872
4391	0.5513465872
4392	0.5513465872
4393	0.5513465872
4394	0.5513465392
4395	0.5513465392
4396	0.5513465153
4397	0.5513459881
4398	0.5513459402
4399	0.5513459162
4400	0.5513458923
4401	0.5513458923
4402	0.5513458923
4403	0.5513458923
4404	0.5513457964
4405	0.5513457964
4406	0.5513457964
4407	0.5513457964
4408	0.5513453891
4409	0.5513454131
4410	0.5513452932
4411	0.5513452932
4412	0.5513426095
4413	0.5513426095
4414	0.5513366191
4415	0.5513366191
4416	0.5513359002
4417	0.5513358763
4418	0.5513359002
4419	0.5513358523
4420	0.5513351574
4421	0.5513298139
4422	0.551329742
4423	0.551329766
4424	0.5513295503
4425	0.5513295263
4426	0.5513295024
4427	0.5513294784
4428	0.5513295263
4429	0.5513293107
4430	0.5513292867
4431	0.5513292628
4432	0.5513292628
4433	0.5513292628
4434	0.5513292388
4435	0.5513291429
4436	0.5513291669
4437	0.5513291669
4438	0.551329119
4439	0.5513291429
4440	0.551329119
4441	0.5513291429
4442	0.551329119
4443	0.551329119
4444	0.551329095
4445	0.551329119
4446	0.551329095
4447	0.5513290711
4448	0.5513290711
4449	0.5513290711
4450	0.5513290711
4451	0.5513289033
4452	0.5513288554
4453	0.5513288554
4454	0.5513286877
4455	0.5513285439
4456	0.5513269624
4457	0.5513268186
4458	0.5513268665
4459	0.5513268186
4460	0.5513268426
4461	0.5513267228
4462	0.5513267228
4463	0.5513265311
4464	0.5513258122
4465	0.5513258122
4466	0.5513258122
4467	0.5513256924
4468	0.5513256924
4469	0.5512997884
4470	0.5512996686
4471	0.5512996686
4472	0.5512993092
4473	0.5512984465
4474	0.5512984225
4475	0.5512984225
4476	0.5512982787
4477	0.5512983027
4478	0.5512722058
4479	0.5512721099
4480	0.5512720859
4481	0.5512721099
4482	0.5512720859
4483	0.5512720859
4484	0.5512707439
4485	0.551270696
4486	0.5512690424
4487	0.5512688747
4488	0.5512688747
4489	0.5512688747
4490	0.5512688507
4491	0.5512688028
4492	0.5512688267
4493	0.5512688028
4494	0.5512688028
4495	0.5512688028
4496	0.5512355385
4497	0.5512355385
4498	0.5512355146
4499	0.5512353708
4500	0.5512353708
4501	0.5512353708
4502	0.5512351072
4503	0.5512350832
4504	0.5512350592
4505	0.5512350592
4506	0.5512350832
4507	0.5512350832
4508	0.5512351072
4509	0.5512349873
4510	0.5512349394
4511	0.5512282048
4512	0.5512282048
4513	0.5512232677
4514	0.5512181148
4515	0.5512178991
4516	0.5507264991
4517	0.5507264031
4518	0.5507263072
4519	0.5507260673
4520	0.5507252757
4521	0.5507238604
4522	0.5507237404
4523	0.5507234526
4524	0.5507233806
4525	0.5507232606
4526	0.550722517
4527	0.5507221332
4528	0.5507219173
4529	0.5507219173
4530	0.5507219173
4531	0.5507217973
4532	0.5507210537
4533	0.5507208858
4534	0.5507207418
4535	0.5506485551
4536	0.5506484112
4537	0.5506484112
4538	0.5506483872
4539	0.550636703
4540	0.550636703
4541	0.5506354314
4542	0.5506353834
4543	0.550633752
4544	0.550633728
4545	0.550633728
4546	0.550633752
4547	0.550633704
4548	0.550633536
4549	0.55063356
4550	0.550633536
4551	0.5506331042
4552	0.5506329602
4553	0.5506285456
4554	0.5506284736
4555	0.5506279937
4556	0.5506164531
4557	0.5506163571
4558	0.5506163091
4559	0.5506163091
4560	0.5506148455
4561	0.5506143417
4562	0.5506142937
4563	0.5506142457
4564	0.5506141497
4565	0.5506141257
4566	0.5506141018
4567	0.5505911636
4568	0.5505911157
4569	0.5505911157
4570	0.5505911157
4571	0.5505911157
4572	0.5505911157
4573	0.5505476122
4574	0.5505474922
4575	0.5505474682
4576	0.5505473722
4577	0.5505471803
4578	0.5505471083
4579	0.5505471323
4580	0.5505470603
4581	0.5505470843
4582	0.5505283669
4583	0.5505283669
4584	0.5505283189
4585	0.5505283189
4586	0.5505283429
4587	0.5505217196
4588	0.5505217196
4589	0.5505217196
4590	0.5505216956
4591	0.5505216716
4592	0.5505216956
4593	0.5505216956
4594	0.5505031214
4595	0.5505031214
4596	0.5505030494
4597	0.5505030014
4598	0.5505028814
4599	0.5504964018
4600	0.5504963778
4601	0.5504962818
4602	0.5504951539
4603	0.5504951299
4604	0.5504950579
4605	0.5504950099
4606	0.5504950099
4607	0.5504810426
4608	0.5504810186
4609	0.5504809706
4610	0.5504806826
4611	0.5504806346
4612	0.5504806346
4613	0.5504806106
4614	0.5504806106
4615	0.5504806106
4616	0.5504627069
4617	0.5504625629
4618	0.5504625389
4619	0.5504618429
4620	0.5504612909
4621	0.5504607869
4622	0.5504607149
4623	0.5504519789
4624	0.5504515709
4625	0.5504514989
4626	0.5504514749
4627	0.5504514029
4628	0.5504513309
4629	0.5504513069
4630	0.5504512829
4631	0.5504512829
4632	0.5504512589
4633	0.5504509948
4634	0.5504505388
4635	0.5504505148
4636	0.5504505148
4637	0.5504503948
4638	0.5504503468
4639	0.5504484988
4640	0.5504484508
4641	0.5504483788
4642	0.5504483788
4643	0.5504477548
4644	0.5504477788
4645	0.5504448507
4646	0.5504231536
4647	0.5504230096
4648	0.5504218575
4649	0.5504212335
4650	0.5504162651
4651	0.5504160731
4652	0.5503800689
4653	0.5503800449
4654	0.5503796609
4655	0.5503663147
4656	0.5503663147
4657	0.5503660987
4658	0.5503579612
4659	0.5503562089
4660	0.5503561369
4661	0.5503546006
4662	0.5503545526
4663	0.5503545286
4664	0.5503545286
4665	0.5503543845
4666	0.5503543365
4667	0.5503529203
4668	0.5503485994
4669	0.5503484314
4670	0.5503484074
4671	0.5503483834
4672	0.5503483593
4673	0.5503483113
4674	0.5503482153
4675	0.5503481913
4676	0.5503481673
4677	0.5503481433
4678	0.5503480473
4679	0.5503479993
4680	0.5503475912
4681	0.5503450947
4682	0.5503442065
4683	0.5503441345
4684	0.5503441345
4685	0.5503440865
4686	0.5503440384
4687	0.5503413019
4688	0.5503412778
4689	0.5503412538
4690	0.5503399816
4691	0.5503389013
4692	0.5503388533
4693	0.5503319877
4694	0.5503296352
4695	0.5503285309
4696	0.5503284829
4697	0.5503284349
4698	0.5503283149
4699	0.5503280028
4700	0.5503241859
4701	0.5503241378
4702	0.5503226735
4703	0.5503224574
4704	0.5503212091
4705	0.5503210171
4706	0.5503200328
4707	0.5503199848
4708	0.5503199128
4709	0.5503186164
4710	0.5503175602
4711	0.5503175602
4712	0.5503174641
4713	0.550317008
4714	0.5503152315
4715	0.5503140312
4716	0.5503139832
4717	0.5503137672
4718	0.5503055089
4719	0.5503039724
4720	0.550302436
4721	0.550302412
4722	0.550302268
4723	0.5502973225
4724	0.5502913927
4725	0.5502864472
4726	0.5502856069
4727	0.5502825819
4728	0.5502644077
4729	0.5502622949
4730	0.5502621029
4731	0.5502500264
4732	0.5502484658
4733	0.5502484658
4734	0.5502484418
4735	0.5502430156
4736	0.5502429676
4737	0.5502429436
4738	0.5502428476
4739	0.5502318991
4740	0.5502307706
4741	0.5501729274
4742	0.550172135
4743	0.5501721109
4744	0.5501291747
4745	0.5501290066
4746	0.5501289586
4747	0.5501287905
4748	0.5501286464
4749	0.5501237234
4750	0.550111836
4751	0.5501033345
4752	0.5500665654
4753	0.5500612816
4754	0.5500508579
4755	0.5499712327
4756	0.5499711607
4757	0.5499663804
4758	0.5499616001
4759	0.549912185
4760	0.5498921006
4761	0.5498921006
4762	0.5498883767
4763	0.5498883287
4764	0.5498883287
4765	0.5498881845
4766	0.5498847249
4767	0.5498834996
4768	0.5498797997
4769	0.5498797517
4770	0.5498671863
4771	0.5498670661
4772	0.5498668739
4773	0.5498668018
4774	0.5498667298
4775	0.5498666577
4776	0.5498666577
4777	0.5498666096
4778	0.549859546
4779	0.5498588492
4780	0.5498569511
4781	0.5498538998
4782	0.5498538277
4783	0.5498506802
4784	0.5498491665
4785	0.5498437845
4786	0.5498438085
4787	0.5498436163
4788	0.5498185556
4789	0.5498185076
4790	0.549816345
4791	0.549816297
4792	0.5497698726
4793	0.5497698726
4794	0.5497663161
4795	0.5497662921
4796	0.5497662921
4797	0.5497662921
4798	0.5497662921
4799	0.5497662681
4800	0.549766244
4801	0.5497653309
4802	0.5497632883
4803	0.5497632643
4804	0.5497632643
4805	0.5497632883
4806	0.5497630961
4807	0.5497609814
4808	0.5497605488
4809	0.5497417325
4810	0.5497417325
4811	0.5497417325
4812	0.5497398581
4813	0.5497396418
4814	0.5497394015
4815	0.5497130864
4816	0.5497074146
4817	0.5497027762
4818	0.5497026561
4819	0.5496449976
4820	0.549445177
4821	0.549443566
4822	0.549443566
4823	0.5494435179
4824	0.5494434698
4825	0.5494433015
4826	0.5494410413
4827	0.5494409932
4828	0.5494409692
4829	0.5494409692
4830	0.5494409692
4831	0.5494384926
4832	0.5494384685
4833	0.5494383243
4834	0.5494055985
4835	0.5494042519
4836	0.5494040836
4837	0.5494041076
4838	0.5494039393
4839	0.5493891266
4840	0.5493758526
4841	0.5493758286
4842	0.549362458
4843	0.54936241
4844	0.5493623859
4845	0.5493623378
4846	0.5493567346
4847	0.5493565422
4848	0.5493565422
4849	0.5493538728
4850	0.5493538969
4851	0.5493538728
4852	0.5493537286
4853	0.5493523578
4854	0.5493523097
4855	0.5493523097
4856	0.5493447344
4857	0.5493446622
4858	0.5493436281
4859	0.5493303771
4860	0.5493304011
4861	0.5493302809
4862	0.5493285493
4863	0.549256805
4864	0.5492508159
4865	0.5492500702
4866	0.549246342
4867	0.5492462217
4868	0.5492452356
4869	0.5492452115
4870	0.5492452115
4871	0.5492452115
4872	0.5492451874
4873	0.5492451634
4874	0.5492381398
4875	0.5492381398
4876	0.5492381398
4877	0.5492381398
4878	0.5492381158
4879	0.5492380196
4880	0.5492380196
4881	0.5492378512
4882	0.5492378271
4883	0.549237779
4884	0.549123441
4885	0.5488572416
4886	0.5488572175
4887	0.5488572175
4888	0.5487713767
4889	0.5487713767
4890	0.5487713767
4891	0.5487713286
4892	0.5487713045
4893	0.5487713286
4894	0.5487712804
4895	0.54877116
4896	0.548771136
4897	0.548771136
4898	0.5487711119
4899	0.5487711119
4900	0.5487710878
4901	0.5487710637
4902	0.5487710637
4903	0.5487710397
4904	0.5487709915
4905	0.5487682471
4906	0.5487682471
4907	0.548768223
4908	0.548768223
4909	0.548768223
4910	0.5487681749
4911	0.5487681989
4912	0.5487681749
4913	0.5487681508
4914	0.5487681749
4915	0.5487681508
4916	0.5487681508
4917	0.5487681508
4918	0.5487680786
4919	0.5487680786
4920	0.5487680304
4921	0.5487680545
4922	0.5487679823
4923	0.5487679823
4924	0.5487653341
4925	0.548765286
4926	0.5487652619
4927	0.548765286
4928	0.5487652137
4929	0.5487652378
4930	0.5487652137
4931	0.5487651897
4932	0.5487651897
4933	0.5487651897
4934	0.5487650693
4935	0.5487650693
4936	0.5487648526
4937	0.5487648286
4938	0.5487647082
4939	0.5487646841
4940	0.5487646841
4941	0.54876466
4942	0.5487611693
4943	0.548761097
4944	0.5487610489
4945	0.548761073
4946	0.5487610248
4947	0.5487610489
4948	0.5487610248
4949	0.5487610489
4950	0.5487610248
4951	0.5487609767
4952	0.5487609767
4953	0.5487609526
4954	0.5487609526
4955	0.5487609526
4956	0.5487609285
4957	0.5487609044
4958	0.5487609285
4959	0.5487609044
4960	0.5487608804
4961	0.5487609044
4962	0.5487608804
4963	0.5487608563
4964	0.5487608563
4965	0.5487608322
4966	0.5487608082
4967	0.5487608082
4968	0.5487608322
4969	0.54876076
4970	0.54876076
4971	0.54876076
4972	0.5487607359
4973	0.5487607359
4974	0.5487607359
4975	0.5487607359
4976	0.5487607119
4977	0.5487607119
4978	0.5487607119
4979	0.5487607119
4980	0.5487607119
4981	0.5487606637
4982	0.5487606878
4983	0.5487606878
4984	0.5487606878
4985	0.5487606637
4986	0.5487606637
4987	0.5487606396
4988	0.5487606396
4989	0.5487606396
4990	0.5487605674
4991	0.5487605674
4992	0.5487605433
4993	0.5487605193
4994	0.5487605193
4995	0.5487605433
4996	0.548760423
4997	0.5487603989
4998	0.5487603989
4999	0.5487603748
5000	0.5487603026
5001	0.5487603026
5002	0.5487603026
5003	0.5487603026
5004	0.5487602785
5005	0.5487602785
5006	0.5487602785
5007	0.5487602544
5008	0.5487602785
5009	0.5487602304
5010	0.5487602304
5011	0.5487602063
5012	0.54876011
5013	0.5487601341
5014	0.54876011
5015	0.5487587618
5016	0.5487587618
5017	0.5487587378
5018	0.5487587137
5019	0.5487587137
5020	0.5487586415
5021	0.5487586415
5022	0.5487586415
5023	0.5487586174
5024	0.5487586415
5025	0.5487586415
5026	0.5487585933
5027	0.5487586174
5028	0.5487585692
5029	0.548758184
5030	0.548758184
5031	0.548758184
5032	0.54875816
5033	0.5487580877
5034	0.5487580637
5035	0.5487580637
5036	0.5487580396
5037	0.5487580155
5038	0.5487579914
5039	0.5487579914
5040	0.5487579433
5041	0.5487552951
5042	0.5487550784
5043	0.548754934
5044	0.548754934
5045	0.5487549099
5046	0.5487549099
5047	0.5487549099
5048	0.5487539469
5049	0.5487539228
5050	0.548753008
5051	0.548753008
5052	0.5487529839
5053	0.5487529839
5054	0.5487529839
5055	0.5487528154
5056	0.5487528154
5057	0.5487528154
5058	0.5487528154
5059	0.5487202654
5060	0.5487202895
5061	0.5487147519
5062	0.548714776
5063	0.5487147519
5064	0.548714776
5065	0.548714776
5066	0.5487147519
5067	0.5487147519
5068	0.5487146797
5069	0.5487147279
5070	0.5487147279
5071	0.5487147038
5072	0.5487147038
5073	0.5487146797
5074	0.5487147038
5075	0.5487146556
5076	0.5487146316
5077	0.5487146075
5078	0.5487146075
5079	0.5487145834
5080	0.5487145112
5081	0.5487145112
5082	0.5487145353
5083	0.5487145353
5084	0.5487145353
5085	0.5487145353
5086	0.5487144389
5087	0.5487144871
5088	0.5487136444
5089	0.5487135963
5090	0.5487135963
5091	0.5487136204
5092	0.5487136444
5093	0.5487133555
5094	0.5487133074
5095	0.5487132833
5096	0.5487133074
5097	0.5487132833
5098	0.5487132351
5099	0.5487132592
5100	0.5487132351
5101	0.5487132351
5102	0.5487083957
5103	0.5487083717
5104	0.548708155
5105	0.5486986928
5106	0.5486985001
5107	0.5486735557
5108	0.5486664285
5109	0.5486628649
5110	0.5486428792
5111	0.5486397007
5112	0.5486397248
5113	0.5486396525
5114	0.5486344754
5115	0.5486272273
5116	0.5486271069
5117	0.5486271309
5118	0.5486270587
5119	0.5486075774
5120	0.5486074811
5121	0.5486044469
5122	0.5486042783
5123	0.5486042783
5124	0.5486042542
5125	0.5485903592
5126	0.5485903351
5127	0.5485902869
5128	0.5485864579
5129	0.5485864098
5130	0.5485840015
5131	0.5485802929
5132	0.548576223
5133	0.5485761748
5134	0.5485756691
5135	0.5485748262
5136	0.5485748262
5137	0.5485636277
5138	0.5485635795
5139	0.5485629534
5140	0.5485629293
5141	0.5485629052
5142	0.5485628811
5143	0.5485628329
5144	0.5485600875
5145	0.5485542111
5146	0.5485536572
5147	0.548553609
5148	0.548553585
5149	0.548553585
5150	0.5485506227
5151	0.5485505745
5152	0.5485505023
5153	0.5485481421
5154	0.5485480457
5155	0.5485480698
5156	0.5485450112
5157	0.5485421452
5158	0.5485421693
5159	0.5485421211
5160	0.5485419525
5161	0.548535787
5162	0.5485351367
5163	0.5485351126
5164	0.5485350886
5165	0.5485351126
5166	0.5485350645
5167	0.5485344142
5168	0.5485313073
5169	0.5485313314
5170	0.5485262736
5171	0.5485209268
5172	0.5485209027
5173	0.5485209268
5174	0.5485208786
5175	0.5485114614
5176	0.5485114373
5177	0.5485114132
5178	0.5485097272
5179	0.5485089806
5180	0.5485090287
5181	0.5485069815
5182	0.5485062589
5183	0.548506283
5184	0.548506283
5185	0.5485059699
5186	0.5485055845
5187	0.5485055604
5188	0.5485055845
5189	0.5485055363
5190	0.5485051751
5191	0.5485039226
5192	0.5484999244
5193	0.5484999003
5194	0.5484999244
5195	0.5484999244
5196	0.5484998039
5197	0.5484997317
5198	0.5484996353
5199	0.5484984311
5200	0.5484983588
5201	0.5484983106
5202	0.5484982143
5203	0.5484890134
5204	0.5484889652
5205	0.5484889411
5206	0.548488917
5207	0.5484807517
5208	0.5484807517
5209	0.5484490768
5210	0.5484428621
5211	0.548442573
5212	0.5484425249
5213	0.5484424767
5214	0.5484421635
5215	0.5484421635
5216	0.5484393934
5217	0.5484158584
5218	0.5484158584
5219	0.548415738
5220	0.54841145
5221	0.5484114018
5222	0.548411185
5223	0.5484099324
5224	0.5484097878
5225	0.5484097155
5226	0.5484097396
5227	0.5484096674
5228	0.5484094265
5229	0.5483978873
5230	0.5483978392
5231	0.5483978632
5232	0.5483901784
5233	0.5483901302
5234	0.5483901543
5235	0.548389552
5236	0.5483893593
5237	0.548389287
5238	0.5483885884
5239	0.5483885161
5240	0.5483880584
5241	0.5483869502
5242	0.5483869261
5243	0.5483868298
5244	0.5483867816
5245	0.5483867334
5246	0.5483866852
5247	0.548386637
5248	0.5483865407
5249	0.5483865407
5250	0.5483865166
5251	0.5483864684
5252	0.5483864684
5253	0.5483864443
5254	0.5483863961
5255	0.548385842
5256	0.5483857698
5257	0.5483857457
5258	0.5483857216
5259	0.5483856975
5260	0.5483856493
5261	0.5483856252
5262	0.5483853843
5263	0.5483848302
5264	0.5483848061
5265	0.548384782
5266	0.5483847098
5267	0.5483847098
5268	0.5483846857
5269	0.5483846616
5270	0.5483832643
5271	0.548383192
5272	0.5483746397
5273	0.5483742301
5274	0.5483741579
5275	0.5483741338
5276	0.5483741338
5277	0.5483740856
5278	0.5483739892
5279	0.5483739892
5280	0.5483739651
5281	0.5483425009
5282	0.5483425009
5283	0.5483423564
5284	0.5483345262
5285	0.5483345503
5286	0.5483345021
5287	0.5483236119
5288	0.5483185763
5289	0.5483186004
5290	0.5483186245
5291	0.5483185281
5292	0.548318504
5293	0.548318504
5294	0.5483184799
5295	0.5483183836
5296	0.5483123119
5297	0.5483122878
5298	0.5483122396
5299	0.5483115168
5300	0.5483108421
5301	0.5482889883
5302	0.5482888679
5303	0.5482887474
5304	0.5482872053
5305	0.5482870366
5306	0.548238555
5307	0.548237567
5308	0.5482321692
5309	0.5482319523
5310	0.5482318077
5311	0.5482316631
5312	0.548225952
5313	0.548216385
5314	0.5482163127
5315	0.5482161681
5316	0.5482160476
5317	0.5482068902
5318	0.5481996124
5319	0.5481995401
5320	0.5481917078
5321	0.5481916596
5322	0.5481916114
5323	0.5481892979
5324	0.5481891051
5325	0.5481890328
5326	0.5481890569
5327	0.5481889846
5328	0.5481889123
5329	0.5481888882
5330	0.5481882375
5331	0.5481881652
5332	0.5481879965
5333	0.5481879242
5334	0.5481877796
5335	0.5481877073
5336	0.5481876109
5337	0.5481875386
5338	0.5481108485
5339	0.5481108003
5340	0.5481108003
5341	0.5481107762
5342	0.5481107039
5343	0.5481105593
5344	0.5481090167
5345	0.5481089685
5346	0.5481089203
5347	0.5481087515
5348	0.5481069197
5349	0.5481067028
5350	0.5481066546
5351	0.5481066305
5352	0.5481066064
5353	0.5481065823
5354	0.5481064617
5355	0.5481063653
5356	0.5481059797
5357	0.5481055699
5358	0.5481055217
5359	0.5481054494
5360	0.5481006529
5361	0.5481005564
5362	0.5480975917
5363	0.5480975676
5364	0.5480974471
5365	0.5480972784
5366	0.548097182
5367	0.5480970855
5368	0.5480969891
5369	0.548096965
5370	0.5480969409
5371	0.5480968927
5372	0.5480938557
5373	0.5480872753
5374	0.5480872753
5375	0.5480871307
5376	0.548086504
5377	0.5480864558
5378	0.5480863112
5379	0.5480863112
5380	0.5480862148
5381	0.5480861424
5382	0.548086046
5383	0.5480842141
5384	0.5480842141
5385	0.5480840936
5386	0.5480773444
5387	0.5480769828
5388	0.5480758258
5389	0.548073102
5390	0.5480729333
5391	0.5480498888
5392	0.5480498165
5393	0.5480497924
5394	0.5480483943
5395	0.5480482014
5396	0.5480448989
5397	0.5480379805
5398	0.5480347744
5399	0.5480266505
5400	0.5480263371
5401	0.5480241916
5402	0.5480241434
5403	0.5480240952
5404	0.5480220461
5405	0.5480215399
5406	0.5479888741
5407	0.5479886813
5408	0.547986849
5409	0.547986849
5410	0.5479729142
5411	0.5479670316
5412	0.5479652234
5413	0.5479644278
5414	0.5479644037
5415	0.5479606667
5416	0.5479491663
5417	0.5479464419
5418	0.5479464178
5419	0.5479442238
5420	0.5479441755
5421	0.5479426807
5422	0.5479426325
5423	0.5479364361
5424	0.5479340974
5425	0.5479239226
5426	0.5479238261
5427	0.5479230787
5428	0.5479124696
5429	0.5479089493
5430	0.5479083948
5431	0.5479072856
5432	0.5479046092
5433	0.5479045127
5434	0.547904561
5435	0.5479035
5436	0.5479021739
5437	0.5479013541
5438	0.5479011371
5439	0.5478987017
5440	0.5478905517
5441	0.547889756
5442	0.5478897319
5443	0.5478897319
5444	0.547886549
5445	0.5478865249
5446	0.5478865249
5447	0.5478864767
5448	0.5478852951
5449	0.547885271
5450	0.5478830768
5451	0.5478830285
5452	0.5478827392
5453	0.5478820158
5454	0.5478812924
5455	0.5478789775
5456	0.547874396
5457	0.547863979
5458	0.547846038
5459	0.5477710607
5460	0.5477710366
5461	0.5477710607
5462	0.547740599
5463	0.5477229193
5464	0.5477228711
5465	0.5477086401
5466	0.5477085918
5467	0.5477085677
5468	0.5476902599
5469	0.5476902357
5470	0.5476902357
5471	0.5476902116
5472	0.5476901634
5473	0.5476802011
5474	0.5476801529
5475	0.5476801046
5476	0.5476800323
5477	0.547679984
5478	0.5476799599
5479	0.5476764381
5480	0.547676414
5481	0.5476645217
5482	0.547664377
5483	0.5476581533
5484	0.5476581051
5485	0.547657695
5486	0.5476576708
5487	0.5476575743
5488	0.5476532805
5489	0.5476532805
5490	0.5476517848
5491	0.5476499997
5492	0.5476499515
5493	0.5476499515
5494	0.5476498791
5495	0.5476480699
5496	0.5476480457
5497	0.5476471773
5498	0.5476471532
5499	0.5476458023
5500	0.5476457781
5501	0.5476457781
5502	0.5476457299
5503	0.5476443307
5504	0.547581775
5505	0.5475812684
5506	0.5475812684
5507	0.5475810995
5508	0.5475809306
5509	0.5475778666
5510	0.5475777701
5511	0.5475764914
5512	0.5475763707
5513	0.5475734273
5514	0.5475656826
5515	0.5475641626
5516	0.5475641144
5517	0.5475640179
5518	0.5475617258
5519	0.5475614845
5520	0.5475568521
5521	0.547556635
5522	0.5475558388
5523	0.5475552838
5524	0.547513011
5525	0.547513011
5526	0.5475113461
5527	0.5475056033
5528	0.5475056033
5529	0.5475034558
5530	0.5474605515
5531	0.5474586452
5532	0.547458621
5533	0.5474586452
5534	0.547458621
5535	0.547458621
5536	0.5474585969
5537	0.5474572455
5538	0.5473712334
5539	0.5473709679
5540	0.547370992
5541	0.5473679751
5542	0.5473679751
5543	0.5473300084
5544	0.547329936
5545	0.5473298636
5546	0.5473298153
5547	0.547329767
5548	0.5473297188
5549	0.5473296705
5550	0.5473296464
5551	0.5473295981
5552	0.5473295739
5553	0.5473294533
5554	0.5473294533
5555	0.5473294533
5556	0.5473294533
5557	0.547327643
5558	0.5473275464
5559	0.5473197741
5560	0.5473158396
5561	0.5473156948
5562	0.5473156707
5563	0.5473121707
5564	0.5473120258
5565	0.5473088396
5566	0.547307512
5567	0.5473074154
5568	0.5473072947
5569	0.5473072706
5570	0.5473043257
5571	0.5473042774
5572	0.547304205
5573	0.5473041809
5574	0.5473016705
5575	0.5473015981
5576	0.5473015015
5577	0.54729846
5578	0.5472971324
5579	0.54729706
5580	0.5472970117
5581	0.5472969876
5582	0.5472969393
5583	0.5472967221
5584	0.5472966738
5585	0.5472952255
5586	0.5472923771
5587	0.5472919667
5588	0.5472919184
5589	0.5472906391
5590	0.5472905908
5591	0.5472888045
5592	0.5472888045
5593	0.5472887562
5594	0.5472850146
5595	0.5472849663
5596	0.5472849422
5597	0.5472849422
5598	0.5472779418
5599	0.5472776762
5600	0.5472767348
5601	0.5472766382
5602	0.5472766141
5603	0.5472708688
5604	0.5472708447
5605	0.5472706998
5606	0.5472706274
5607	0.5472706274
5608	0.5472705791
5609	0.5472703619
5610	0.5472636992
5611	0.5472637234
5612	0.5472625405
5613	0.5472624681
5614	0.5472624922
5615	0.5472624439
5616	0.5472624198
5617	0.5472623232
5618	0.5472622991
5619	0.5472622267
5620	0.5472622025
5621	0.5472620818
5622	0.5472620335
5623	0.5472619611
5624	0.547261937
5625	0.5472591367
5626	0.5472578814
5627	0.5472578331
5628	0.5472577365
5629	0.5472575676
5630	0.5472541637
5631	0.547251629
5632	0.5472457144
5633	0.5472455455
5634	0.5472451592
5635	0.5471627355
5636	0.5471624216
5637	0.5471623491
5638	0.5471567475
5639	0.5471485623
5640	0.5471485382
5641	0.5471106046
5642	0.5471084555
5643	0.5470978065
5644	0.5470967682
5645	0.547096744
5646	0.5470966233
5647	0.5470965267
5648	0.5470964784
5649	0.547096406
5650	0.5470963335
5651	0.5470963335
5652	0.5470961886
5653	0.5470961645
5654	0.5470961645
5655	0.5470960679
5656	0.5470960438
5657	0.5470960196
5658	0.5470836076
5659	0.5470834627
5660	0.5470829556
5661	0.5470829073
5662	0.5470827866
5663	0.5470827866
5664	0.5470827383
5665	0.5470826658
5666	0.5470826175
5667	0.547048012
5668	0.5470460559
5669	0.5470459593
5670	0.5470458385
5671	0.5470456695
5672	0.5470199976
5673	0.547019901
5674	0.5470192972
5675	0.5470192006
5676	0.5469960151
5677	0.5469939864
5678	0.5469929478
5679	0.5469928995
5680	0.5469928512
5681	0.5469914987
5682	0.5469913538
5683	0.5469897356
5684	0.5469896148
5685	0.5469884796
5686	0.5469884313
5687	0.5469883589
5688	0.5469879966
5689	0.5469878517
5690	0.5469873686
5691	0.5469872962
5692	0.5469872962
5693	0.546985678
5694	0.5469855814
5695	0.5469855572
5696	0.546984736
5697	0.5469846394
5698	0.5469562594
5699	0.5469562353
5700	0.5469562111
5701	0.546956187
5702	0.5469561145
5703	0.5469529987
5704	0.5469528537
5705	0.546952733
5706	0.5469527088
5707	0.5469372742
5708	0.5469361148
5709	0.5469360182
5710	0.5469123702
5711	0.5469122736
5712	0.5469121045
5713	0.546912032
5714	0.5469109209
5715	0.5469108725
5716	0.5469108725
5717	0.5469108484
5718	0.5469108001
5719	0.5469108001
5720	0.5469107518
5721	0.5469106068
5722	0.5469105102
5723	0.5469104619
5724	0.5469051717
5725	0.5469051717
5726	0.5469051234
5727	0.5469050751
5728	0.5469050751
5729	0.5469050027
5730	0.5469025629
5731	0.5469025146
5732	0.5469024904
5733	0.546900268
5734	0.5469000748
5735	0.5469000265
5736	0.5468995434
5737	0.5468995434
5738	0.5468994709
5739	0.546899326
5740	0.5468988187
5741	0.5468972243
5742	0.5468971277
5743	0.5468966929
5744	0.5468965238
5745	0.5468961856
5746	0.54689563
5747	0.5468914509
5748	0.5468911369
5749	0.5468908953
5750	0.546890847
5751	0.5468908229
5752	0.5468905813
5753	0.5468881415
5754	0.5468863297
5755	0.5468852185
5756	0.5468851219
5757	0.5468823438
